0; 11,149; 0,0
10; 11,1707; 0,1
20; 11,1958; 0,7
30; 11,2135; 1,5
40; 11,2385; 2,2
50; 11,2599; 3,2
60; 11,2842; 5,0
70; 11,3058; 6,5
80; 11,3261; 8,4
90; 11,3496; 10,4
100; 11,3725; 13,3
110; 11,3899; 16,8
120; 11,4109; 19,8
130; 11,4317; 21,6
140; 11,4482; 24,3
150; 11,4637; 28,0
160; 11,4851; 30,6
170; 11,5026; 33,6
180; 11,5222; 36,9
190; 11,5371; 40,3
200; 11,5435; 43,4
210; 11,5568; 47,8
220; 11,5719; 52,2
230; 11,5913; 56,0
240; 11,603; 61,3
250; 11,6181; 65,5
260; 11,6343; 70,6
270; 11,6521; 75,4
280; 11,6605; 80,4
290; 11,6606; 85,7
300; 11,6683; 91,4
310; 11,6924; 95,6
320; 11,7014; 101,4
330; 11,7012; 108,4
340; 11,7115; 114,7
350; 11,7467; 122,7
360; 11,7557; 128,9
370; 11,7697; 133,6
380; 11,7801; 140,4
390; 11,8003; 147,5
400; 11,825; 155,4
410; 11,8877; 162,8
420; 11,9088; 169,5
430; 11,9603; 178,1
440; 11,9675; 182,1
450; 12,1021; 191,4
460; 12,1504; 199,4
470; 12,2008; 206,0
480; 12,1784; 213,7
490; 12,2293; 223,6
500; 12,2381; 229,2
510; 12,2546; 234,8
520; 12,2924; 242,4
530; 12,3088; 250,9
540; 12,3144; 258,0
550; 12,3012; 265,5
560; 12,2959; 273,3
570; 12,2669; 281,1
580; 12,2958; 287,4
590; 12,2905; 293,2
600; 12,2592; 300,2
610; 12,2672; 305,7
620; 12,2238; 312,8
630; 12,2757; 319,4
640; 12,2908; 326,7
650; 12,2922; 333,1
660; 12,2962; 339,4
670; 12,2908; 344,6
680; 12,3024; 350,5
690; 12,3146; 357,2
700; 12,3174; 362,8
710; 12,2996; 371,5
720; 12,3215; 376,9
730; 12,3277; 382,1
740; 12,3567; 389,3
750; 12,3467; 394,9
760; 12,3831; 400,8
770; 12,3885; 405,3
780; 12,3865; 411,9
790; 12,3935; 417,1
800; 12,3991; 422,7
810; 12,4018; 430,4
820; 12,409; 436,2
830; 12,4145; 441,1
840; 12,4318; 448,0
850; 12,4362; 452,5
860; 12,4433; 458,1
870; 12,4449; 464,1
880; 12,447; 469,2
890; 12,4567; 474,1
900; 12,4592; 480,7
910; 12,471; 487,3
920; 12,5002; 493,2
930; 12,5274; 498,9
940; 12,5331; 503,5
950; 12,5373; 509,6
960; 12,5435; 514,5
970; 12,5674; 521,9
980; 12,5733; 526,8
990; 12,5839; 532,5
1000; 12,6052; 538,0
1010; 12,61; 542,8
1020; 12,6733; 547,6
1030; 12,6804; 553,1
1040; 12,6852; 558,4
1050; 12,6884; 565,2
1060; 12,7117; 568,9
1070; 12,7195; 574,4
1080; 12,7277; 578,3
1090; 12,7392; 581,7
1100; 12,7486; 586,0
1110; 12,7517; 590,9
1120; 12,7571; 596,1
1130; 12,7627; 601,1
1140; 12,7682; 605,2
1150; 12,7764; 610,8
1160; 12,7851; 614,2
1170; 12,7914; 619,9
1180; 12,8005; 623,6
1190; 12,8005; 628,0
1200; 12,8083; 631,5
1210; 12,8182; 636,0
1220; 12,8251; 641,5
1230; 12,8346; 646,5
1240; 12,8417; 650,4
1250; 12,8488; 654,8
1260; 12,8572; 660,1
1270; 12,9107; 668,4
1280; 12,9203; 672,8
1290; 12,936; 678,2
1300; 12,9547; 684,2
1310; 12,9581; 689,8
1320; 12,9703; 694,0
1330; 12,9753; 698,7
1340; 12,9838; 702,7
1350; 12,9895; 708,3
1360; 13,0165; 712,6
1370; 13,0295; 717,5
1380; 13,0686; 722,8
1390; 13,073; 726,9
1400; 13,0856; 731,5
1410; 13,0941; 735,4
1420; 13,1031; 740,1
1430; 13,1063; 745,8
1440; 13,1121; 749,8
1450; 13,1163; 755,1
1460; 13,1393; 761,0
1470; 13,1734; 766,3
1480; 13,1805; 770,5
1490; 13,1892; 775,7
1500; 13,1965; 779,9
1510; 13,2032; 783,8
1520; 13,2103; 788,1
